user_id,gig_type,city,vehicle_class,monthly_avg_income,raw_income_cv,cohort_adjusted_volatility,income_trend_slope,income_floor_ratio,earning_gap_irregularity,upi_monthly_txns,utility_on_time_ratio,platform_tenure_months,avg_savings_ratio,avg_platform_rating,rating_trend,data_completeness,trust_score
GIG_1536,courier,hyderabad,bike,31209.78,0.2913,0.0525,0.01144,0.4307,0.377,99.0,,34,0.3083,4.21,0.414,0.6667,786
GIG_1537,home_services,mumbai,none,32431.43,0.2731,0.0333,-0.0129,0.3504,0.4683,127.0,0.7733,42,0.2851,4.27,-0.27,1.0,507
GIG_1538,food_delivery,delhi,scooter,32860.12,0.2419,-0.0257,-0.00167,0.2349,0.7254,116.0,0.6577,32,0.2389,3.33,0.069,1.0,543
GIG_1539,ride_hailing,pune,car,16788.48,0.2197,-0.0301,0.00339,0.348,0.8294,74.0,0.9122,17,0.2161,3.29,0.221,1.0,487
GIG_1540,ride_hailing,delhi,car,38189.64,0.2279,-0.0123,0.00089,0.3609,0.4073,112.0,0.8529,20,0.2079,3.76,-0.007,1.0,694
GIG_1541,home_services,hyderabad,none,21898.61,0.2368,0.0003,-0.00056,0.1669,0.9769,85.0,0.7179,28,0.2381,2.94,-0.07,1.0,470
GIG_1542,food_delivery,bengaluru,bike,26779.19,0.2347,-0.0101,0.00579,0.1588,0.7615,76.0,,25,0.2398,2.29,0.206,0.6667,617
GIG_1543,food_delivery,hyderabad,scooter,29743.33,0.3612,0.09885,-0.02054,0.2569,0.5836,105.0,0.7039,27,0.2349,3.46,-0.258,1.0,408
GIG_1544,ride_hailing,hyderabad,car,42930.86,0.2622,0.022,0.01146,0.551,0.6104,101.0,0.8097,22,0.2202,3.97,0.525,1.0,674
GIG_1545,ride_hailing,mumbai,car,49281.17,0.2011,-0.0509,0.00375,0.4333,0.7378,125.0,0.6833,28,0.2913,,,0.6667,598
GIG_1546,home_services,mumbai,none,37589.11,0.1987,-0.0411,0.00074,0.5869,0.5462,109.0,0.809,19,0.2335,3.57,0.146,1.0,645
GIG_1547,ride_hailing,hyderabad,car,27390.16,0.2648,0.0246,0.00152,0.3184,0.9273,118.0,0.9503,15,0.2299,3.88,-0.106,1.0,541
GIG_1548,food_delivery,mumbai,bike,25448.0,0.2436,-0.0085,-0.00368,0.2848,0.9673,91.0,0.6311,30,0.2186,3.74,0.091,1.0,512
GIG_1549,home_services,mumbai,none,36941.49,0.2792,0.0394,0.00069,0.2095,1.3292,115.0,0.7994,32,0.3122,3.73,-0.027,1.0,552
GIG_1550,courier,delhi,scooter,39336.14,0.2797,0.02825,0.01506,0.288,0.4462,93.0,0.5906,21,0.1876,2.97,0.409,1.0,648
GIG_1551,home_services,pune,none,15685.58,0.1585,-0.0775,-0.00125,0.5349,0.5303,100.0,0.8022,28,0.2887,3.71,0.071,1.0,778
GIG_1552,courier,hyderabad,bike,37885.07,0.1296,-0.1092,7e-05,0.5546,0.5005,131.0,,33,0.3564,3.96,0.063,0.6667,676
GIG_1553,ride_hailing,bengaluru,car,24297.93,0.1512,-0.1053,0.00076,0.5856,0.5191,98.0,0.9062,32,0.2788,4.18,-0.024,1.0,665
GIG_1554,courier,hyderabad,bike,23004.53,0.2393,0.0005,-0.00792,0.3808,0.6857,,0.7328,16,0.218,3.8,-0.44,0.6667,399
GIG_1555,food_delivery,mumbai,bike,15004.68,0.2299,-0.0222,0.0059,0.5274,0.381,96.0,0.6523,27,0.2578,3.4,0.258,1.0,750
GIG_1556,ride_hailing,hyderabad,car,41881.15,0.2167,-0.0235,-0.00295,0.3084,0.3687,100.0,0.798,18,0.2304,2.6,0.099,1.0,497
GIG_1557,courier,hyderabad,scooter,48053.6,0.1885,-0.04635,-0.00294,0.469,0.879,123.0,0.7402,21,0.2741,3.66,-0.126,1.0,538
GIG_1558,food_delivery,hyderabad,scooter,32228.67,0.2309,-0.03145,-0.00106,0.3849,1.0657,112.0,0.7505,23,0.2461,3.76,0.017,1.0,514
GIG_1559,food_delivery,pune,bike,17429.49,0.2027,-0.0604,-0.00244,0.4272,0.5601,89.0,0.6511,30,0.2706,3.0,0.026,1.0,554
GIG_1560,ride_hailing,hyderabad,car,47231.54,0.2447,0.0045,0.01193,0.5408,0.7947,153.0,0.8479,30,0.2745,3.65,0.43,1.0,749
GIG_1561,courier,pune,scooter,41421.73,0.235,0.00365,0.00348,0.3463,0.3162,132.0,0.9949,22,0.2443,3.73,-0.004,1.0,651
GIG_1562,food_delivery,delhi,bike,49369.96,0.3623,0.10075,0.00326,0.2104,0.3404,127.0,0.903,18,0.2256,3.04,0.094,1.0,637
GIG_1563,food_delivery,hyderabad,bike,45388.64,0.2113,-0.0592,-0.00122,0.4247,0.3937,124.0,0.7579,14,0.2569,3.38,0.117,1.0,510
GIG_1564,food_delivery,mumbai,bike,29923.59,0.2357,-0.0164,0.00209,0.3554,0.6514,95.0,0.9761,20,0.3033,3.56,-0.082,1.0,720
GIG_1565,ride_hailing,pune,car,33334.15,0.2056,-0.0442,0.00463,0.3534,1.0355,141.0,0.7324,26,0.2722,3.22,0.135,1.0,636
GIG_1566,food_delivery,delhi,bike,44897.44,0.278,0.01645,0.00699,0.0759,0.4394,101.0,0.676,21,0.2346,3.05,0.123,1.0,564
GIG_1567,home_services,delhi,none,35151.04,0.2569,0.0153,0.01392,0.5299,0.332,104.0,0.8662,31,0.2994,3.99,0.399,1.0,810
GIG_1568,home_services,mumbai,none,18839.04,0.4175,0.1777,0.00124,0.045,0.9112,81.0,0.6297,27,0.203,2.4,0.021,1.0,300
GIG_1569,ride_hailing,pune,car,21225.15,0.2569,0.0071,0.00286,0.3005,0.9407,85.0,0.7192,28,0.2165,3.63,-0.063,1.0,517
GIG_1570,food_delivery,mumbai,bike,38367.23,0.2432,-0.0089,0.00669,0.3642,0.7239,105.0,0.841,20,0.2087,3.42,0.358,1.0,654
GIG_1571,ride_hailing,hyderabad,car,31454.76,0.1742,-0.066,0.00395,0.4512,0.2777,91.0,0.5,15,0.1888,2.86,0.198,1.0,601
GIG_1572,ride_hailing,bengaluru,car,42618.28,0.2122,-0.0443,-0.00043,0.4476,0.2834,104.0,1.0,14,0.2444,3.7,0.125,1.0,609
GIG_1573,courier,hyderabad,scooter,45123.5,0.1719,-0.06295,-0.00516,0.6575,0.8266,115.0,,24,0.2616,3.76,-0.179,0.6667,573
GIG_1574,ride_hailing,pune,car,15390.0,0.2216,-0.0282,0.00263,0.4419,0.875,118.0,0.7803,43,0.3369,4.01,0.112,1.0,667
GIG_1575,food_delivery,pune,bike,39022.67,0.2224,-0.0407,-0.00051,0.3834,0.7248,91.0,0.6975,18,0.2044,3.03,0.005,1.0,569
GIG_1576,ride_hailing,delhi,car,28996.44,0.2749,0.0347,-0.00068,0.3591,0.6027,,0.5759,29,0.2049,3.28,0.133,0.6667,628
GIG_1577,courier,pune,bike,53528.38,0.1744,-0.0582,-0.00174,0.345,0.4324,110.0,0.8664,22,0.2577,3.48,-0.077,1.0,532
GIG_1578,food_delivery,mumbai,bike,44174.69,0.2229,-0.0292,0.0013,0.3293,0.5236,119.0,,32,0.2479,,,0.3333,703
GIG_1579,home_services,pune,none,39955.0,0.2361,0.0001,0.00324,0.2535,0.6821,109.0,0.8845,25,0.2914,3.74,-0.08,1.0,547
GIG_1580,ride_hailing,bengaluru,car,24647.11,0.3664,0.1099,-0.01936,0.3902,0.537,114.0,0.7648,34,0.3642,3.87,-0.35,1.0,474
GIG_1581,courier,pune,bike,24449.51,0.1915,-0.0411,-0.00567,0.3755,0.8339,115.0,0.587,37,0.2746,3.97,-0.237,1.0,493
GIG_1582,food_delivery,mumbai,scooter,21814.82,0.1668,-0.0942,0.00342,0.5611,0.456,,0.6306,23,0.2403,3.46,0.26,0.6667,640
GIG_1583,home_services,mumbai,none,32121.56,0.1719,-0.0679,0.00072,0.5511,0.8641,,0.7314,13,0.1864,3.94,-0.031,0.6667,549
GIG_1584,food_delivery,delhi,bike,52519.85,0.3195,0.05795,-0.01342,0.5882,0.6625,136.0,0.898,31,0.2733,3.95,-0.425,1.0,452
GIG_1585,courier,hyderabad,bike,26402.06,0.3307,0.0919,-0.01643,0.2061,0.6113,98.0,0.7886,25,0.2238,3.2,-0.581,1.0,403
GIG_1586,ride_hailing,hyderabad,car,16885.0,0.2862,0.046,-0.00386,0.3202,0.5209,90.0,0.9168,29,0.3166,3.83,-0.149,1.0,374
GIG_1587,courier,pune,bike,36245.82,0.2034,-0.0292,0.00514,0.5667,0.3881,108.0,0.7773,32,0.2844,3.71,0.33,1.0,530
GIG_1588,ride_hailing,pune,car,38633.6,0.1757,-0.0741,-0.0074,0.5902,0.2929,100.0,0.6141,27,0.2685,4.05,-0.458,1.0,572
GIG_1589,food_delivery,pune,bike,39010.57,0.3558,0.0927,-0.01604,0.1337,0.8715,117.0,0.7646,42,0.2856,2.9,-0.444,1.0,424
GIG_1590,home_services,pune,car,31591.27,0.1841,-0.0465,0.00061,0.4063,0.6656,108.0,,29,0.2486,3.65,0.007,0.6667,667
GIG_1591,food_delivery,delhi,bike,45089.67,0.18,-0.08155,0.00073,0.5998,0.8307,131.0,0.7107,36,0.306,3.6,0.204,1.0,618
GIG_1592,ride_hailing,mumbai,car,34468.16,0.2075,-0.0445,-0.00411,0.2601,0.7828,,0.5679,13,0.1444,2.8,0.115,0.6667,496
GIG_1593,ride_hailing,bengaluru,car,43268.95,0.1838,-0.0727,0.00361,0.707,0.4758,115.0,0.6916,34,0.3145,3.86,0.096,1.0,598
GIG_1594,ride_hailing,bengaluru,car,34414.53,0.3686,0.1121,-0.01661,0.1597,0.7027,116.0,0.7394,21,0.2909,2.72,-0.36,1.0,300
GIG_1595,food_delivery,delhi,bike,52341.66,0.2356,-0.02595,0.00313,0.4061,0.4111,153.0,0.8587,36,0.3933,4.07,0.024,1.0,571
GIG_1596,food_delivery,pune,scooter,47460.8,0.2715,0.0089,0.00187,0.355,0.4389,133.0,,30,0.3083,4.0,-0.131,0.6667,543
GIG_1597,food_delivery,mumbai,bike,42602.85,0.2488,-0.0033,-0.00062,0.3586,0.923,117.0,0.8125,23,0.2833,3.72,0.112,1.0,570
GIG_1598,food_delivery,bengaluru,scooter,12774.1,0.3871,0.1243,0.01401,0.191,0.4178,73.0,0.7245,20,0.2335,3.53,0.456,1.0,692
GIG_1599,ride_hailing,pune,car,47691.3,0.1623,-0.0875,0.00316,0.6515,0.5881,120.0,0.7363,23,0.3059,,,0.6667,741
GIG_1600,food_delivery,mumbai,bike,26557.04,0.304,0.0519,-0.0126,0.5587,0.479,97.0,0.7439,22,0.2233,3.96,-0.477,1.0,368
GIG_1601,courier,mumbai,bike,29397.13,0.2604,0.0419,0.01138,0.2863,0.5426,87.0,0.8371,17,0.2532,3.27,0.346,1.0,645
GIG_1602,courier,bengaluru,car,43482.76,0.201,-0.045,0.0052,0.511,1.0374,93.0,0.7115,15,0.176,3.01,0.191,1.0,642
GIG_1603,home_services,bengaluru,none,14978.63,0.193,-0.03635,0.00628,0.6008,0.7352,64.0,0.7195,18,0.2278,3.47,0.243,1.0,706
GIG_1604,courier,bengaluru,scooter,13178.88,0.2979,0.0664,0.00431,0.1807,0.3476,87.0,0.8829,26,0.2013,3.19,-0.11,1.0,384
GIG_1605,food_delivery,delhi,scooter,39812.42,0.3097,0.0421,0.01596,0.488,0.2457,114.0,0.5844,33,0.2765,3.73,0.452,1.0,641
GIG_1606,food_delivery,delhi,scooter,53609.9,0.2361,-0.0315,0.00085,0.117,0.6052,169.0,,35,0.2872,2.82,0.131,0.6667,438
GIG_1607,food_delivery,mumbai,bike,36719.26,0.255,0.0029,0.00124,0.4007,0.557,124.0,0.8161,48,0.3519,4.46,0.107,1.0,696
GIG_1608,ride_hailing,mumbai,car,41003.71,0.3214,0.0694,-0.01531,0.2463,0.4874,122.0,0.7682,25,0.2912,,,0.6667,382
GIG_1609,food_delivery,hyderabad,bike,24041.78,0.2977,0.0272,-0.00214,0.2908,1.0946,88.0,0.5724,29,0.285,3.57,-0.089,1.0,518
GIG_1610,home_services,bengaluru,car,36552.42,0.2189,-0.024,6e-05,0.257,0.7291,119.0,,32,0.2714,3.0,0.084,0.6667,529
GIG_1611,courier,pune,bike,29520.18,0.2206,-0.012,0.00738,0.4904,0.8576,77.0,0.612,20,0.1322,2.98,0.454,1.0,607
GIG_1612,food_delivery,mumbai,scooter,53629.53,0.2627,0.0017,-0.01062,0.1921,0.7272,99.0,0.6339,24,0.1574,2.09,-0.466,1.0,389
GIG_1613,home_services,bengaluru,none,43291.87,0.1607,-0.06865,0.00421,0.4096,0.811,112.0,0.5,41,0.2691,3.81,0.12,1.0,615
GIG_1614,home_services,mumbai,none,24831.84,0.2819,0.0421,0.00401,0.202,0.571,92.0,0.5381,28,0.2563,2.66,-0.041,1.0,449
GIG_1615,courier,bengaluru,scooter,42408.38,0.2113,-0.0202,-0.00082,0.3007,0.6585,,0.6621,11,0.1092,2.58,-0.072,0.6667,411
GIG_1616,courier,hyderabad,car,49108.43,0.2315,0.0,-0.00047,0.4812,0.7899,113.0,0.7544,27,0.3002,3.94,-0.162,1.0,593
GIG_1617,food_delivery,pune,bike,48871.17,0.2454,-0.0177,-0.00664,0.4072,0.5484,,0.5849,23,0.2387,3.24,-0.352,0.6667,483
GIG_1618,courier,mumbai,bike,18941.36,0.2835,0.065,0.01325,0.2559,0.5607,97.0,,27,0.2361,2.57,0.401,0.6667,716
GIG_1619,food_delivery,bengaluru,bike,50487.0,0.2691,0.0243,0.00677,0.2569,0.5298,143.0,0.6196,33,0.2988,3.13,0.293,1.0,572
GIG_1620,ride_hailing,hyderabad,car,12619.25,0.2359,-0.0043,0.00042,0.4049,0.9597,97.0,0.6052,24,0.2662,3.23,0.107,1.0,679
GIG_1621,courier,pune,scooter,21026.58,0.3157,0.08435,0.01348,0.2584,1.4007,108.0,0.9429,31,0.3096,3.77,0.345,1.0,547
GIG_1622,food_delivery,mumbai,scooter,52817.16,0.1658,-0.0952,0.00095,0.4915,0.4034,82.0,0.7456,12,0.1934,3.46,0.103,1.0,577
GIG_1623,ride_hailing,mumbai,bike,20097.79,0.2548,0.00045,-0.00221,0.3194,0.5814,81.0,0.8991,25,0.2742,3.65,-0.096,1.0,574
GIG_1624,courier,hyderabad,scooter,37976.49,0.321,0.08615,0.01484,0.1421,0.3888,147.0,0.8637,40,0.3042,3.87,0.44,1.0,702
GIG_1625,courier,delhi,bike,30802.98,0.1564,-0.1056,0.00031,0.5411,0.3279,97.0,,16,0.2428,4.22,-0.213,0.6667,611
GIG_1626,home_services,delhi,none,11826.73,0.1514,-0.0902,-0.00398,0.566,0.338,97.0,0.9085,24,0.2959,4.08,-0.307,1.0,746
GIG_1627,courier,pune,bike,43755.53,0.3016,0.069,0.01365,0.3673,0.5306,126.0,0.8045,31,0.3135,4.02,0.521,1.0,713
GIG_1628,courier,bengaluru,bike,43145.3,0.2399,-0.0015,0.01267,0.5541,0.5626,105.0,0.7105,23,0.2636,3.49,0.29,1.0,816
GIG_1629,courier,mumbai,bike,12751.56,0.2126,-0.0059,-0.00433,0.2609,0.7836,84.0,0.9291,17,0.2378,2.71,-0.085,1.0,467
GIG_1630,food_delivery,bengaluru,scooter,45190.87,0.1919,-0.0709,0.00018,0.52,0.2736,116.0,0.5,33,0.2468,3.12,-0.019,1.0,725
GIG_1631,food_delivery,hyderabad,car,44984.99,0.2145,-0.05105,-0.00287,0.5487,0.5071,111.0,0.7756,12,0.1848,3.6,0.067,1.0,538
GIG_1632,food_delivery,hyderabad,scooter,34045.48,0.2134,-0.04895,0.00021,0.4567,0.3876,106.0,0.7661,22,0.2559,3.46,-0.018,1.0,635
GIG_1633,ride_hailing,delhi,scooter,34855.8,0.1828,-0.077,0.00225,0.4892,0.4112,107.0,,26,0.34,3.93,-0.096,0.6667,607
GIG_1634,courier,pune,scooter,52346.06,0.3654,0.13405,0.01628,0.1274,0.4721,91.0,0.5155,18,0.1955,2.65,0.451,1.0,560
GIG_1635,food_delivery,pune,scooter,32556.05,0.3408,0.0782,-0.01093,0.147,1.3163,107.0,0.8108,22,0.2212,3.49,-0.22,1.0,406
GIG_1636,ride_hailing,delhi,car,38802.19,0.3072,0.067,0.00956,0.2677,0.5765,101.0,1.0,31,0.3015,4.24,0.185,1.0,677
GIG_1637,home_services,hyderabad,none,39258.2,0.2017,-0.0348,-0.00037,0.3724,0.4502,117.0,0.7242,33,0.2647,3.22,-0.021,1.0,716
GIG_1638,home_services,pune,none,16848.74,0.3169,0.0809,0.01087,0.0883,0.4529,68.0,,16,0.2325,3.45,0.247,0.6667,505
GIG_1639,home_services,pune,car,37458.47,0.1716,-0.059,0.00141,0.578,0.2929,116.0,0.5561,51,0.3295,4.22,-0.052,1.0,666
GIG_1640,food_delivery,mumbai,bike,43256.11,0.2521,0.0,-0.0065,0.5119,0.5654,109.0,0.8823,25,0.2978,4.04,-0.252,1.0,569
GIG_1641,courier,delhi,bike,15081.6,0.2816,0.0196,0.00926,0.3489,0.3411,56.0,0.6614,13,0.1843,2.71,0.334,1.0,532
GIG_1642,home_services,delhi,car,19158.66,0.1999,-0.0029,0.00056,0.4672,1.0904,79.0,0.6296,24,0.2787,3.85,0.021,1.0,761
GIG_1643,ride_hailing,delhi,car,19872.63,0.1376,-0.1026,-0.00022,0.6268,0.6468,111.0,0.7984,34,0.2928,4.31,0.12,1.0,756
GIG_1644,courier,mumbai,car,47130.34,0.1833,-0.0335,0.00089,0.4127,0.5131,107.0,0.8023,23,0.2998,3.79,-0.013,1.0,585
GIG_1645,ride_hailing,pune,car,16287.59,0.2352,-0.0146,0.00029,0.4305,0.5569,56.0,0.7591,9,0.203,3.59,-0.057,1.0,464
GIG_1646,courier,pune,bike,41719.78,0.2145,-0.0181,-0.00305,0.2212,0.6774,105.0,0.6521,28,0.2189,2.43,-0.064,1.0,374
GIG_1647,food_delivery,delhi,scooter,18988.17,0.2491,-0.0185,-0.00855,0.3987,0.7157,104.0,0.6815,38,0.2794,3.69,-0.38,1.0,367
GIG_1648,ride_hailing,mumbai,car,10666.46,0.3502,0.0982,0.01174,0.2544,0.9368,106.0,0.7052,37,0.2842,3.4,0.39,1.0,573
GIG_1649,food_delivery,mumbai,scooter,26694.63,0.2868,0.0258,0.00901,0.2613,0.2037,66.0,0.8199,17,0.2002,3.09,0.243,1.0,743
GIG_1650,courier,mumbai,bike,21590.71,0.1779,-0.0406,0.00226,0.5219,0.9052,92.0,,28,0.2898,3.66,0.137,0.6667,566
GIG_1651,ride_hailing,hyderabad,car,35034.66,0.4257,0.1855,-0.01615,0.1616,0.6872,,0.72,18,0.2412,2.57,-0.418,0.6667,352
GIG_1652,ride_hailing,pune,car,29926.55,0.2355,-0.0143,-0.00151,0.3253,0.5123,71.0,0.8919,10,0.1908,2.76,0.185,1.0,531
GIG_1653,food_delivery,pune,bike,53945.49,0.2526,-0.0105,0.01145,0.4461,0.5792,136.0,0.7059,30,0.2793,3.8,0.357,1.0,649
GIG_1654,home_services,mumbai,car,14544.51,0.1351,-0.0934,-0.00179,0.5052,0.3547,91.0,0.8311,23,0.3178,3.44,-0.187,1.0,708
GIG_1655,courier,bengaluru,bike,32300.76,0.2531,0.0117,-0.00702,0.3754,0.9446,97.0,0.631,28,0.2539,3.35,-0.414,1.0,513
GIG_1656,ride_hailing,hyderabad,car,31857.85,0.2016,-0.0386,0.00027,0.5662,1.171,118.0,0.5589,35,0.2902,3.95,0.119,1.0,681
GIG_1657,home_services,bengaluru,none,51513.31,0.2318,0.00245,-0.00246,0.3129,0.5956,93.0,0.6999,20,0.2091,3.18,-0.075,1.0,480
GIG_1658,home_services,hyderabad,car,35440.43,0.3034,0.068,0.01539,0.3001,0.6652,,0.8171,44,0.3418,,,0.3333,794
GIG_1659,food_delivery,delhi,car,26695.59,0.353,0.0599,0.01494,0.1496,0.7853,99.0,,17,0.2437,3.21,0.476,0.6667,687
GIG_1660,courier,delhi,bike,22722.19,0.2374,-0.0246,0.00028,0.2137,0.8263,,0.7438,18,0.181,2.95,-0.084,0.6667,394
GIG_1661,ride_hailing,pune,car,17525.3,0.3266,0.0768,0.00939,0.3125,0.2351,44.0,0.8759,5,0.2068,3.28,0.248,1.0,543
GIG_1662,home_services,mumbai,none,18123.92,0.1967,-0.0431,-0.00248,0.3235,0.3825,,0.8548,18,0.1823,3.28,-0.127,0.6667,641
GIG_1663,ride_hailing,delhi,car,37391.35,0.2944,0.0542,0.01518,0.4277,0.8852,82.0,0.5077,16,0.184,3.1,0.353,1.0,548
GIG_1664,food_delivery,mumbai,bike,22235.96,0.1925,-0.0596,-0.00016,0.4672,0.575,75.0,0.7947,15,0.2428,3.51,0.204,1.0,608
GIG_1665,ride_hailing,mumbai,car,25880.55,0.2621,0.0101,0.00729,0.365,1.1523,,0.635,18,0.1287,2.41,0.178,0.6667,510
GIG_1666,food_delivery,mumbai,scooter,37726.08,0.1522,-0.1088,-0.00127,0.6408,0.6214,,0.6804,10,0.1298,2.93,0.053,0.6667,622
GIG_1667,food_delivery,mumbai,bike,50828.16,0.2247,-0.0274,0.00034,0.332,0.9239,120.0,,19,0.3175,4.1,-0.045,0.6667,608
GIG_1668,home_services,bengaluru,none,38725.77,0.1691,-0.06025,-0.00092,0.4602,0.6821,83.0,0.6668,12,0.1412,2.63,-0.139,1.0,509
GIG_1669,courier,mumbai,scooter,34011.09,0.2136,-0.0197,-0.00155,0.4621,1.0121,99.0,,28,0.184,3.63,0.046,0.6667,550
GIG_1670,food_delivery,hyderabad,bike,31893.6,0.2695,-0.001,-0.00153,0.156,0.6009,92.0,0.567,26,0.1965,2.54,-0.135,1.0,326
GIG_1671,home_services,delhi,none,14941.01,0.2665,0.0249,-0.0033,0.144,0.5839,93.0,0.6162,36,0.2191,3.35,-0.061,1.0,362
GIG_1672,ride_hailing,delhi,car,38749.62,0.1887,-0.0515,-0.00018,0.604,0.7051,,0.7785,19,0.2097,3.47,-0.039,0.6667,625
GIG_1673,food_delivery,bengaluru,bike,21027.02,0.2168,-0.028,0.00369,0.3958,0.4267,86.0,0.6679,29,0.2372,2.98,0.214,1.0,578
GIG_1674,courier,hyderabad,scooter,32645.78,0.2409,0.00605,-0.00355,0.3196,0.336,95.0,,17,0.1711,2.61,-0.108,0.6667,492
GIG_1675,courier,delhi,scooter,46323.85,0.1928,-0.05865,0.00183,0.3922,0.743,124.0,0.7024,31,0.3515,3.75,-0.15,1.0,608
GIG_1676,food_delivery,hyderabad,bike,34209.06,0.1992,-0.0713,0.00223,0.5422,1.0647,90.0,0.6064,19,0.2276,3.18,0.134,1.0,638
GIG_1677,ride_hailing,delhi,car,15666.47,0.1965,-0.0437,0.0023,0.451,0.767,119.0,0.7721,29,0.3144,3.77,0.046,1.0,671
GIG_1678,ride_hailing,bengaluru,car,29717.44,0.2058,-0.0507,0.00091,0.2301,0.5791,73.0,0.5497,25,0.2454,2.49,0.073,1.0,427
GIG_1679,home_services,mumbai,bike,30366.78,0.2795,0.0612,-0.01459,0.3272,0.6216,130.0,0.6629,30,0.2691,3.18,-0.529,1.0,513
GIG_1680,home_services,pune,car,24647.39,0.2006,-0.03,-0.01026,0.5943,0.602,81.0,0.6127,12,0.1785,3.12,-0.338,1.0,560
GIG_1681,ride_hailing,pune,car,36461.75,0.2844,0.0346,-0.00187,0.3735,0.879,89.0,0.8459,13,0.2059,3.08,0.147,1.0,590
GIG_1682,ride_hailing,mumbai,car,14090.02,0.2459,-0.0061,0.01178,0.4131,0.4853,72.0,,15,0.217,4.02,0.409,0.6667,680
GIG_1683,courier,delhi,scooter,33964.19,0.2064,-0.04505,-0.00342,0.4709,0.4559,98.0,0.7362,22,0.2468,3.18,-0.383,1.0,480
GIG_1684,food_delivery,hyderabad,bike,20530.41,0.2019,-0.0686,-0.00151,0.4864,0.6635,86.0,0.638,26,0.2569,3.93,-0.037,1.0,645
GIG_1685,courier,delhi,scooter,42091.41,0.3341,0.08265,-0.01197,0.2656,0.5916,133.0,,28,0.3402,4.07,-0.35,0.6667,476
GIG_1686,ride_hailing,hyderabad,car,39193.84,0.1973,-0.0429,-0.00628,0.3169,0.9383,84.0,0.6768,17,0.2085,2.99,-0.0,1.0,491
GIG_1687,courier,delhi,scooter,15284.93,0.2317,-0.01975,-0.00124,0.2499,1.0706,,0.6623,22,0.1973,2.64,0.073,0.6667,495
GIG_1688,home_services,bengaluru,none,12667.37,0.2818,0.05245,0.00757,0.1447,1.185,73.0,,28,0.2533,3.36,0.247,0.6667,569
GIG_1689,home_services,mumbai,none,39680.72,0.2712,0.0314,0.00979,0.2773,0.4428,132.0,0.8921,28,0.3287,2.8,0.413,1.0,691
GIG_1690,food_delivery,bengaluru,bike,16449.18,0.2985,0.0537,0.014,0.518,0.9568,82.0,0.5,33,0.23,3.54,0.325,1.0,731
GIG_1691,food_delivery,delhi,bike,46472.85,0.2245,-0.03705,-0.00281,0.4912,0.7912,124.0,0.9354,30,0.3179,4.01,0.05,1.0,730
GIG_1692,ride_hailing,mumbai,scooter,20089.66,0.1842,-0.0445,-0.00053,0.5019,0.6127,66.0,0.6013,26,0.1917,3.48,0.023,1.0,636
GIG_1693,ride_hailing,delhi,car,39542.58,0.1729,-0.0673,-0.00107,0.5561,0.4457,87.0,0.6935,22,0.2502,3.55,0.032,1.0,627
GIG_1694,ride_hailing,pune,car,24743.76,0.3344,0.0846,-0.01268,0.3062,0.8715,,0.836,14,0.2141,3.2,-0.472,0.6667,361
GIG_1695,home_services,bengaluru,none,26044.61,0.2287,-0.00065,-0.00105,0.2823,0.5127,104.0,0.64,31,0.2976,3.65,-0.028,1.0,579
GIG_1696,food_delivery,hyderabad,bike,37296.13,0.2838,0.0133,-0.00411,0.164,0.6578,125.0,0.879,30,0.2777,3.46,-0.001,1.0,609
GIG_1697,food_delivery,bengaluru,scooter,19675.19,0.3005,0.0377,-0.00805,0.2274,0.8532,91.0,0.7504,24,0.2221,2.96,-0.176,1.0,412
GIG_1698,food_delivery,mumbai,car,51299.7,0.2573,0.00095,-0.01242,0.7037,0.3917,79.0,0.6432,4,0.1472,3.26,-0.288,1.0,352
GIG_1699,home_services,delhi,none,22063.32,0.4376,0.196,-0.01879,0.1213,0.7144,,0.6054,29,0.207,3.13,-0.365,0.6667,321
GIG_1700,food_delivery,delhi,scooter,15163.32,0.2067,-0.0609,0.00541,0.549,0.7522,72.0,0.9357,18,0.2103,3.29,0.155,1.0,617
GIG_1701,courier,delhi,scooter,43449.33,0.2818,0.03035,-0.00224,0.3114,0.4979,103.0,0.7329,20,0.1766,3.53,0.002,1.0,538
GIG_1702,courier,pune,bike,26584.08,0.2781,0.0455,0.00153,0.2139,1.2438,108.0,0.6463,25,0.213,3.58,-0.097,1.0,524
GIG_1703,home_services,hyderabad,car,33587.01,0.2593,0.0239,0.00899,0.3788,0.9162,123.0,0.7976,27,0.2848,3.97,0.323,1.0,774
GIG_1704,food_delivery,bengaluru,scooter,18937.42,0.2786,0.0158,-0.0097,0.3483,0.9377,109.0,0.8116,43,0.3342,4.14,-0.335,1.0,463
GIG_1705,courier,pune,scooter,20560.28,0.3458,0.11445,-0.01544,0.1892,0.8426,84.0,,16,0.2497,3.33,-0.406,0.6667,446
GIG_1706,food_delivery,mumbai,scooter,14476.26,0.3073,0.0463,-0.01314,0.2976,0.3508,70.0,0.8614,22,0.3023,3.34,-0.39,1.0,371
GIG_1707,food_delivery,delhi,scooter,24326.95,0.2076,-0.06,0.00477,0.4661,0.8048,92.0,0.5297,41,0.2738,3.07,-0.023,1.0,653
GIG_1708,ride_hailing,mumbai,car,17413.47,0.2825,0.0305,-0.00956,0.3058,0.9409,117.0,0.8899,33,0.3644,3.66,-0.305,1.0,548
